Attendance_ID,Employee_ID,Date,Status
3412,1236,2025-09-23,Leave
3413,1196,2025-08-14,Present
3414,1062,2025-08-12,Present
3415,1883,2025-08-28,Absent
3416,1546,2025-07-29,Leave
3417,1663,2025-08-05,Absent
3418,1118,2025-09-06,Present
3419,1315,2025-07-27,Present
3420,1573,2025-09-16,Leave
3421,1085,2025-09-09,Present
3422,1097,2025-07-27,Leave
3423,1217,2025-08-18,Present
3424,1735,2025-07-25,Leave
3425,1391,2025-08-07,Absent
3426,1598,2025-07-28,Present
3427,1404,2025-08-25,Absent
3428,1142,2025-08-30,Absent
3429,1619,2025-09-03,Leave
3430,1590,2025-08-20,Leave
3431,1016,2025-09-04,Leave
3432,1754,2025-07-25,Leave
3433,1294,2025-08-17,Present
3434,1728,2025-07-26,Absent
3435,1043,2025-08-02,Absent
3436,1978,2025-08-13,Absent
3437,1932,2025-09-10,Leave
3438,1099,2025-09-12,Absent
3439,1892,2025-08-22,Leave
3440,1449,2025-09-13,Leave
3441,1252,2025-08-29,Leave
3442,1291,2025-09-14,Absent
3443,1903,2025-08-10,Absent
3444,1077,2025-09-01,Leave
3445,1302,2025-09-21,Present
3446,1529,2025-08-04,Absent
3447,1728,2025-07-28,Present
3448,1617,2025-08-16,Absent
3449,1508,2025-09-16,Absent
3450,1232,2025-08-27,Present
3451,1672,2025-09-14,Present
3452,1938,2025-09-10,Absent
3453,1241,2025-08-01,Present
3454,1917,2025-09-01,Absent
3455,1286,2025-09-02,Leave
3456,1259,2025-08-03,Absent
3457,1790,2025-09-03,Absent
3458,1699,2025-09-02,Leave
3459,1505,2025-08-08,Leave
3460,1915,2025-07-29,Absent
3461,1376,2025-08-16,Present
3462,1650,2025-08-09,Absent
3463,1936,2025-09-01,Present
3464,1190,2025-08-23,Leave
3465,1203,2025-09-23,Present
3466,1013,2025-08-14,Absent
3467,1844,2025-08-31,Present
3468,1450,2025-09-11,Present
3469,1309,2025-08-02,Leave
3470,1895,2025-08-11,Absent
3471,1570,2025-08-03,Leave
3472,1971,2025-09-08,Leave
3473,1739,2025-08-30,Absent
3474,1521,2025-08-17,Leave
3475,1692,2025-09-08,Leave
3476,1158,2025-09-01,Present
3477,1636,2025-08-06,Leave
3478,1286,2025-08-20,Leave
3479,1423,2025-09-15,Leave
3480,1671,2025-09-01,Present
3481,1121,2025-08-24,Leave
3482,1468,2025-08-12,Leave
3483,1208,2025-09-21,Present
3484,1796,2025-08-11,Present
3485,1730,2025-07-31,Leave
3486,1941,2025-07-30,Present
3487,1305,2025-08-16,Absent
3488,1357,2025-09-07,Absent
3489,1652,2025-07-27,Absent
3490,1730,2025-08-13,Leave
3491,1557,2025-08-02,Absent
3492,1039,2025-08-05,Present
3493,1044,2025-08-17,Present
3494,1795,2025-08-09,Present
3495,1093,2025-07-28,Present
3496,1031,2025-09-05,Leave
3497,1128,2025-08-14,Present
3498,1327,2025-09-13,Present
3499,1963,2025-09-17,Present
3500,1339,2025-08-08,Present
3501,1132,2025-09-14,Present
3502,1127,2025-09-20,Absent
3503,1760,2025-08-23,Leave
3504,1015,2025-08-23,Present
3505,1565,2025-09-08,Leave
3506,1604,2025-09-22,Leave
3507,1362,2025-08-16,Present
3508,1437,2025-09-14,Present
3509,1777,2025-08-08,Absent
3510,1341,2025-08-28,Present
3511,1657,2025-07-30,Leave
3512,1975,2025-09-14,Absent
3513,1657,2025-07-31,Absent
3514,1311,2025-09-18,Leave
3515,1024,2025-08-09,Absent
3516,1569,2025-08-29,Absent
3517,1586,2025-08-19,Leave
3518,1085,2025-09-15,Present
3519,1280,2025-08-18,Leave
3520,1068,2025-08-08,Leave
3521,1161,2025-09-12,Leave
3522,1611,2025-09-17,Leave
3523,1768,2025-08-06,Present
3524,1986,2025-08-16,Leave
3525,1832,2025-09-22,Absent
3526,1615,2025-09-10,Absent
3527,1239,2025-08-28,Present
3528,1694,2025-08-16,Absent
3529,1623,2025-08-16,Present
3530,1095,2025-08-28,Absent
3531,1380,2025-08-22,Leave
3532,1266,2025-08-31,Leave
3533,1645,2025-08-22,Absent
3534,1515,2025-08-07,Leave
3535,1612,2025-09-09,Absent
3536,1675,2025-09-10,Leave
3537,1342,2025-07-30,Absent
3538,1146,2025-08-29,Leave
3539,1475,2025-08-22,Absent
3540,1599,2025-08-20,Present
3541,1430,2025-09-21,Present
3542,1356,2025-09-05,Present
3543,1152,2025-07-28,Leave
3544,1492,2025-08-09,Leave
3545,1181,2025-09-04,Present
3546,1532,2025-09-10,Present
3547,1567,2025-09-20,Leave
3548,1113,2025-09-16,Absent
3549,1697,2025-08-29,Present
3550,1736,2025-08-01,Leave
3551,1247,2025-09-16,Absent
3552,1161,2025-08-27,Leave
3553,1432,2025-08-20,Leave
3554,1372,2025-08-11,Leave
3555,1760,2025-09-23,Present
3556,1807,2025-07-27,Leave
3557,1035,2025-09-02,Absent
3558,1944,2025-09-03,Absent
3559,1888,2025-08-22,Present
3560,1329,2025-09-08,Present
3561,1216,2025-08-01,Present
3562,1974,2025-08-12,Absent
3563,1094,2025-07-27,Leave
3564,1367,2025-08-03,Absent
3565,1695,2025-09-16,Present
3566,1598,2025-08-13,Absent
3567,1253,2025-08-09,Absent
3568,1641,2025-08-11,Leave
3569,1976,2025-09-13,Present
3570,1661,2025-08-03,Present
3571,1296,2025-07-28,Leave
3572,1793,2025-08-16,Absent
3573,1822,2025-09-19,Absent
3574,1726,2025-09-17,Absent
3575,1730,2025-08-08,Leave
3576,1751,2025-08-25,Present
3577,1480,2025-08-06,Leave
3578,1999,2025-09-18,Leave
3579,1221,2025-09-09,Present
3580,1006,2025-08-19,Absent
3581,1873,2025-08-27,Absent
3582,1833,2025-09-06,Absent
3583,1435,2025-07-25,Leave
3584,1544,2025-08-27,Absent
3585,1900,2025-08-19,Present
3586,1489,2025-09-12,Leave
3587,1519,2025-09-09,Leave
3588,1133,2025-08-04,Present
3589,1822,2025-08-14,Leave
3590,1871,2025-09-04,Leave
3591,1260,2025-09-05,Absent
3592,1678,2025-08-25,Present
3593,1891,2025-08-28,Present
3594,1245,2025-08-09,Present
3595,1549,2025-08-08,Leave
3596,1431,2025-08-25,Leave
3597,1142,2025-08-28,Absent
3598,1997,2025-08-13,Present
3599,1821,2025-09-21,Present
3600,1762,2025-08-15,Leave
3601,1028,2025-08-27,Present
3602,1630,2025-07-25,Absent
3603,1650,2025-08-03,Leave
3604,1621,2025-09-22,Absent
3605,1792,2025-09-01,Leave
3606,1288,2025-09-17,Present
3607,1947,2025-08-13,Leave
3608,1578,2025-08-18,Present
3609,1161,2025-08-25,Absent
3610,1848,2025-09-05,Absent
3611,1768,2025-09-04,Absent
3612,1873,2025-08-29,Leave
3613,1156,2025-08-23,Present
3614,1190,2025-09-04,Absent
3615,1398,2025-08-11,Absent
3616,1202,2025-07-26,Leave
3617,1293,2025-07-30,Present
3618,1979,2025-08-03,Absent
3619,1275,2025-08-20,Leave
3620,1125,2025-09-17,Leave
3621,1030,2025-08-06,Leave
3622,1166,2025-08-01,Absent
3623,1664,2025-09-13,Present
3624,1897,2025-09-05,Leave
3625,1828,2025-08-29,Absent
3626,1795,2025-09-08,Present
3627,1802,2025-08-03,Present
3628,1250,2025-07-26,Absent
3629,1991,2025-09-07,Leave
3630,1423,2025-09-10,Absent
3631,1652,2025-08-22,Absent
3632,1183,2025-08-06,Absent
3633,1040,2025-09-12,Absent
3634,1751,2025-07-28,Absent
3635,1074,2025-08-24,Present
3636,1884,2025-09-09,Leave
3637,1806,2025-08-08,Absent
3638,1288,2025-08-25,Absent
3639,1487,2025-08-25,Absent
3640,1455,2025-09-02,Absent
3641,1790,2025-08-08,Leave
3642,1149,2025-09-22,Leave
3643,1667,2025-08-31,Leave
3644,1513,2025-09-20,Leave
3645,1721,2025-09-14,Absent
3646,1396,2025-09-11,Present
3647,1846,2025-09-16,Present
3648,1317,2025-08-10,Present
3649,1689,2025-08-13,Absent
3650,1657,2025-08-24,Present
3651,1515,2025-09-01,Leave
3652,1863,2025-08-19,Present
3653,1443,2025-09-20,Leave
3654,1305,2025-09-07,Present
3655,1148,2025-08-15,Leave
3656,1212,2025-08-03,Absent
3657,1135,2025-09-05,Present
3658,1517,2025-08-29,Present
3659,1852,2025-08-18,Absent
3660,1142,2025-08-18,Leave
3661,1033,2025-08-19,Leave
3662,1933,2025-08-11,Leave
3663,1668,2025-08-20,Present
3664,1854,2025-08-09,Leave
3665,1758,2025-09-02,Absent
3666,1136,2025-08-14,Leave
3667,1303,2025-09-19,Absent
3668,1749,2025-09-01,Absent
3669,1543,2025-08-18,Absent
3670,1885,2025-09-03,Leave
3671,1002,2025-08-15,Present
3672,1571,2025-08-07,Leave
3673,1645,2025-09-01,Absent
3674,1984,2025-08-15,Absent
3675,1077,2025-09-11,Leave
3676,1466,2025-07-31,Present
3677,1669,2025-08-08,Leave
3678,1072,2025-09-21,Leave
3679,1496,2025-08-26,Present
3680,1998,2025-08-03,Absent
3681,1833,2025-08-12,Leave
3682,1185,2025-08-09,Leave
3683,1435,2025-09-17,Absent
3684,1110,2025-08-13,Absent
3685,1610,2025-08-05,Present
3686,1594,2025-09-06,Leave
3687,1815,2025-09-16,Absent
3688,1072,2025-08-04,Absent
3689,1843,2025-08-01,Leave
3690,1437,2025-08-20,Absent
3691,1876,2025-08-21,Present
3692,1396,2025-09-19,Leave
3693,1719,2025-08-08,Present
3694,1097,2025-08-03,Absent
3695,1385,2025-09-03,Leave
3696,1534,2025-09-23,Leave
3697,1130,2025-09-22,Leave
3698,1045,2025-08-11,Absent
3699,1497,2025-08-31,Absent
3700,1086,2025-09-03,Absent
3701,1471,2025-08-27,Present
3702,1663,2025-09-07,Absent
3703,1008,2025-08-14,Leave
3704,1877,2025-09-17,Leave
3705,1862,2025-08-30,Present
3706,1050,2025-08-24,Leave
3707,1865,2025-08-29,Absent
3708,1889,2025-09-01,Absent
3709,1050,2025-08-27,Absent
3710,1440,2025-08-11,Present
3711,1500,2025-09-23,Present
3712,1665,2025-09-10,Leave
3713,1715,2025-08-08,Absent
3714,1992,2025-07-30,Absent
3715,1763,2025-08-10,Leave
3716,1059,2025-09-04,Leave
3717,1766,2025-08-12,Absent
3718,1026,2025-08-05,Absent
3719,1368,2025-08-26,Leave
3720,1201,2025-09-21,Absent
3721,1338,2025-08-09,Present
3722,1525,2025-08-08,Leave
3723,1622,2025-07-26,Absent
3724,1640,2025-08-30,Present
3725,1608,2025-09-23,Present
3726,1396,2025-08-19,Leave
3727,1543,2025-07-30,Absent
3728,1097,2025-08-07,Absent
3729,1548,2025-09-01,Present
3730,1321,2025-08-31,Present
3731,1133,2025-09-16,Absent
3732,1065,2025-09-06,Absent
3733,1441,2025-08-02,Absent
3734,1522,2025-09-19,Leave
3735,1892,2025-08-03,Leave
3736,1623,2025-08-12,Present
3737,1222,2025-08-27,Leave
3738,1747,2025-09-19,Absent
3739,1623,2025-07-26,Leave
3740,1753,2025-08-09,Leave
3741,1347,2025-08-01,Leave
3742,1838,2025-08-06,Present
3743,1577,2025-08-29,Leave
3744,1414,2025-07-30,Present
3745,1389,2025-08-09,Leave
3746,1643,2025-08-03,Present
3747,1080,2025-07-28,Leave
3748,1227,2025-08-08,Absent
3749,1979,2025-07-31,Present
3750,1337,2025-08-19,Leave
3751,1238,2025-08-03,Present
3752,1878,2025-09-10,Leave
3753,1144,2025-08-19,Leave
3754,1667,2025-08-21,Present
3755,1851,2025-09-06,Present
3756,1960,2025-09-18,Leave
3757,1791,2025-08-14,Absent
3758,1896,2025-09-07,Present
3759,1869,2025-08-24,Leave
3760,1294,2025-08-29,Present
3761,1560,2025-09-13,Absent
3762,1587,2025-07-31,Present
3763,1568,2025-08-05,Absent
3764,1232,2025-08-04,Present
3765,1410,2025-08-24,Leave
3766,1037,2025-08-14,Absent
3767,1954,2025-09-02,Present
3768,1605,2025-09-02,Absent
3769,1669,2025-09-07,Present
3770,1215,2025-08-07,Leave
3771,1730,2025-08-03,Absent
3772,1884,2025-09-11,Leave
3773,1770,2025-08-12,Present
3774,1552,2025-08-11,Leave
3775,1159,2025-07-31,Absent
3776,1440,2025-09-09,Present
3777,1850,2025-08-12,Leave
3778,1463,2025-08-17,Absent
3779,1462,2025-07-31,Leave
3780,1479,2025-09-23,Present
3781,1975,2025-08-29,Leave
3782,1909,2025-08-31,Leave
3783,1162,2025-09-08,Leave
3784,1993,2025-08-30,Absent
3785,1113,2025-09-14,Absent
3786,1123,2025-08-15,Leave
3787,1768,2025-07-25,Absent
3788,1915,2025-09-01,Absent
3789,1154,2025-07-28,Leave
3790,1121,2025-08-22,Leave
3791,1216,2025-08-02,Leave
3792,1550,2025-09-11,Present
3793,1011,2025-09-22,Present
3794,1159,2025-08-11,Present
3795,1685,2025-09-04,Leave
3796,1740,2025-09-23,Leave
3797,1394,2025-07-26,Absent
3798,1977,2025-07-28,Absent
3799,1841,2025-09-15,Present
3800,1495,2025-07-30,Absent
3801,1856,2025-09-05,Absent
3802,1594,2025-09-15,Leave
3803,1069,2025-09-18,Present
3804,1233,2025-09-16,Present
3805,1925,2025-09-18,Absent
3806,1589,2025-08-15,Present
3807,1202,2025-09-10,Absent
3808,1037,2025-08-15,Absent
3809,1606,2025-09-18,Absent
3810,1020,2025-09-18,Leave
3811,1272,2025-09-13,Present
3812,1897,2025-09-22,Leave
3813,1614,2025-08-28,Absent
3814,1338,2025-08-25,Present
3815,1241,2025-09-01,Present
3816,1402,2025-09-12,Absent
3817,1328,2025-09-09,Absent
3818,1895,2025-07-27,Leave
3819,1861,2025-08-02,Absent
3820,1087,2025-07-30,Absent
3821,1907,2025-08-16,Leave
3822,1056,2025-08-20,Present
3823,1461,2025-09-19,Present
3824,1576,2025-08-31,Leave
3825,1523,2025-09-04,Absent
3826,1920,2025-09-05,Present
3827,1729,2025-08-26,Present
3828,1018,2025-08-19,Leave
3829,1659,2025-09-19,Present
3830,1182,2025-08-05,Absent
3831,1478,2025-07-29,Leave
3832,1916,2025-08-12,Present
3833,1377,2025-07-25,Leave
3834,1169,2025-08-29,Absent
3835,1933,2025-08-02,Absent
3836,1518,2025-08-03,Present
3837,1627,2025-08-19,Leave
3838,1913,2025-09-07,Absent
3839,1694,2025-07-26,Absent
3840,1046,2025-09-11,Present
3841,1185,2025-08-22,Absent
3842,1313,2025-08-19,Absent
3843,1828,2025-08-22,Present
3844,1264,2025-09-21,Leave
3845,1921,2025-09-18,Present
3846,1272,2025-08-13,Leave
3847,1340,2025-09-19,Present
3848,1091,2025-08-22,Present
3849,1033,2025-08-20,Absent
3850,1217,2025-08-21,Leave
3851,1626,2025-08-27,Leave
3852,1564,2025-08-23,Present
3853,1882,2025-08-29,Absent
3854,1914,2025-09-04,Present
3855,1803,2025-09-15,Absent
3856,1945,2025-08-27,Leave
3857,1778,2025-08-16,Leave
3858,1819,2025-09-12,Leave
3859,1887,2025-08-18,Absent
3860,1566,2025-08-22,Absent
3861,1846,2025-08-19,Absent
3862,1905,2025-09-14,Leave
3863,1888,2025-08-25,Absent
3864,1021,2025-08-11,Absent
3865,1178,2025-08-15,Leave
3866,1053,2025-09-04,Absent
3867,1159,2025-08-28,Present
3868,1767,2025-08-24,Present
3869,1429,2025-08-11,Present
3870,1627,2025-08-17,Absent
3871,1950,2025-09-23,Leave
3872,1272,2025-08-01,Present
3873,1458,2025-08-22,Absent
3874,1268,2025-07-26,Leave
3875,1956,2025-09-14,Absent
3876,1404,2025-08-11,Present
3877,1533,2025-08-06,Leave
3878,1614,2025-08-24,Present
3879,1923,2025-08-16,Present
3880,1570,2025-09-05,Leave
3881,1660,2025-09-06,Absent
3882,1059,2025-08-07,Present
3883,1253,2025-09-06,Present
3884,1042,2025-08-08,Present
3885,1749,2025-09-05,Absent
3886,1682,2025-08-02,Present
3887,1978,2025-08-02,Leave
3888,1015,2025-09-23,Leave
3889,1462,2025-09-02,Absent
3890,1433,2025-09-06,Present
3891,1506,2025-09-12,Absent
3892,1696,2025-09-06,Present
3893,1782,2025-08-21,Leave
3894,1345,2025-09-03,Absent
3895,1125,2025-08-25,Leave
3896,1316,2025-09-13,Present
3897,1724,2025-08-02,Present
3898,1857,2025-08-20,Leave
3899,1086,2025-08-11,Present
3900,1407,2025-09-14,Leave
3901,1738,2025-09-01,Present
3902,1245,2025-09-10,Present
3903,1766,2025-09-23,Present
3904,1225,2025-08-14,Absent
3905,1831,2025-09-06,Absent
3906,1242,2025-08-17,Leave
3907,1621,2025-09-05,Present
3908,1633,2025-08-06,Present
3909,1746,2025-07-29,Leave
3910,1994,2025-08-06,Present
3911,1620,2025-09-01,Leave
3912,1519,2025-07-27,Leave
3913,1743,2025-09-21,Leave
3914,1159,2025-08-31,Present
3915,1486,2025-08-25,Leave
3916,1465,2025-08-31,Leave
3917,1995,2025-09-10,Absent
3918,1141,2025-08-04,Present
3919,1029,2025-09-17,Present
3920,1116,2025-09-23,Leave
3921,1898,2025-08-23,Leave
3922,1220,2025-09-09,Absent
3923,1448,2025-08-30,Leave
3924,1595,2025-08-21,Absent
3925,1171,2025-09-18,Leave
3926,1864,2025-07-31,Leave
3927,1576,2025-07-28,Present
3928,1147,2025-08-11,Leave
3929,1636,2025-08-20,Absent
3930,1740,2025-08-25,Absent
3931,1743,2025-08-22,Leave
3932,1038,2025-08-08,Present
3933,1550,2025-09-19,Leave
3934,1968,2025-08-10,Present
3935,1460,2025-08-27,Absent
3936,1972,2025-08-31,Present
3937,1001,2025-08-17,Present
3938,1479,2025-09-05,Present
3939,1902,2025-08-31,Present
3940,1735,2025-07-25,Absent
3941,1923,2025-08-29,Absent
3942,1165,2025-08-22,Absent
3943,1294,2025-07-26,Present
3944,1679,2025-08-30,Absent
3945,1570,2025-09-03,Absent
3946,1196,2025-08-06,Leave
3947,1787,2025-09-17,Absent
3948,1004,2025-08-13,Present
3949,1252,2025-08-22,Present
3950,1286,2025-08-28,Absent
3951,1189,2025-07-27,Absent
3952,1976,2025-08-06,Present
3953,1546,2025-08-04,Present
3954,1272,2025-08-20,Absent
3955,1874,2025-09-14,Leave
3956,1753,2025-09-12,Present
3957,1579,2025-09-06,Absent
3958,1457,2025-08-30,Absent
3959,1115,2025-08-20,Leave
3960,1928,2025-08-06,Absent
3961,1268,2025-09-20,Present
3962,1012,2025-09-02,Leave
3963,1083,2025-08-14,Present
3964,1992,2025-09-03,Present
3965,1504,2025-08-15,Leave
3966,1205,2025-08-16,Absent
3967,1904,2025-09-09,Absent
3968,1029,2025-09-09,Leave
3969,1377,2025-08-23,Absent
3970,1928,2025-08-08,Present
3971,1931,2025-07-31,Leave
3972,1701,2025-08-16,Leave
3973,1794,2025-08-22,Present
3974,1049,2025-09-23,Absent
3975,1069,2025-09-20,Absent
3976,1664,2025-07-31,Absent
3977,1215,2025-08-05,Absent
3978,1120,2025-08-08,Present
3979,1929,2025-09-10,Absent
3980,1589,2025-08-30,Leave
3981,1004,2025-09-01,Present
3982,1666,2025-08-20,Leave
3983,1857,2025-08-20,Absent
3984,1952,2025-09-07,Absent
3985,1647,2025-08-29,Absent
3986,1479,2025-09-22,Present
3987,1515,2025-09-02,Present
3988,1855,2025-09-22,Present
3989,1805,2025-08-04,Present
3990,1343,2025-09-15,Leave
3991,1396,2025-08-18,Leave
3992,1401,2025-08-23,Present
3993,1189,2025-09-19,Absent
3994,1624,2025-07-28,Present
3995,1313,2025-07-27,Present
3996,1701,2025-07-25,Leave
3997,1203,2025-08-10,Present
3998,1160,2025-09-09,Absent
3999,1643,2025-07-26,Absent
4000,1111,2025-09-07,Present
4001,1021,2025-08-01,Leave
4002,1835,2025-08-10,Absent
4003,1641,2025-08-12,Absent
4004,1392,2025-08-27,Leave
4005,1973,2025-08-18,Present
4006,1719,2025-08-03,Absent
4007,1551,2025-09-18,Present
4008,1947,2025-09-17,Present
4009,1267,2025-08-18,Present
4010,1201,2025-09-11,Leave
4011,1432,2025-09-12,Leave
4012,1760,2025-09-14,Leave
4013,1623,2025-09-23,Present
4014,1367,2025-07-30,Leave
4015,1661,2025-09-18,Leave
4016,1487,2025-09-05,Absent
4017,1634,2025-08-01,Present
4018,1219,2025-08-17,Present
4019,1292,2025-08-03,Leave
4020,1130,2025-08-01,Leave
4021,1447,2025-09-11,Leave
4022,1016,2025-09-21,Present
4023,1022,2025-08-19,Absent
4024,1221,2025-07-26,Leave
4025,1177,2025-07-27,Absent
4026,1563,2025-08-03,Leave
4027,1182,2025-08-11,Absent
4028,1674,2025-09-21,Present
4029,1224,2025-07-28,Present
4030,1298,2025-08-01,Present
4031,1281,2025-09-08,Absent
4032,1458,2025-09-22,Absent
4033,1675,2025-09-03,Present
4034,1808,2025-08-14,Absent
4035,1042,2025-09-21,Absent
4036,1624,2025-07-26,Absent
4037,1950,2025-08-21,Absent
4038,1794,2025-07-31,Absent
4039,1142,2025-08-29,Present
4040,1028,2025-09-21,Absent
4041,1741,2025-07-31,Present
4042,1302,2025-08-13,Absent
4043,1583,2025-09-15,Absent
4044,1823,2025-09-23,Leave
4045,1108,2025-07-31,Leave
4046,1475,2025-07-31,Present
4047,1726,2025-09-10,Leave
4048,1508,2025-08-15,Present
4049,1991,2025-08-15,Present
4050,1755,2025-08-18,Present
4051,1361,2025-09-21,Present
4052,1316,2025-09-23,Present
4053,1362,2025-08-27,Absent
4054,1319,2025-08-11,Present
4055,1964,2025-09-23,Present
4056,1908,2025-09-04,Present
4057,1636,2025-08-26,Present
4058,1295,2025-09-02,Absent
4059,1833,2025-08-09,Present
4060,1734,2025-09-10,Leave
4061,1511,2025-08-10,Leave
4062,1810,2025-08-14,Leave
4063,1658,2025-07-29,Absent
4064,1732,2025-07-28,Absent
4065,1225,2025-08-30,Absent
4066,1333,2025-07-31,Present
4067,1854,2025-07-26,Present
4068,1772,2025-09-18,Leave
4069,1683,2025-07-28,Absent
4070,1543,2025-08-04,Present
4071,1687,2025-08-28,Leave
4072,1566,2025-09-16,Leave
4073,1894,2025-07-30,Absent
4074,1729,2025-08-18,Present
4075,1632,2025-08-16,Leave
4076,1192,2025-08-14,Leave
4077,1276,2025-09-12,Absent
4078,1046,2025-08-22,Leave
4079,1440,2025-09-10,Absent
4080,1755,2025-08-07,Absent
4081,1164,2025-09-03,Leave
4082,1825,2025-09-06,Leave
4083,1396,2025-08-28,Leave
4084,1220,2025-09-22,Leave
4085,1093,2025-08-01,Absent
4086,1630,2025-08-08,Leave
4087,1536,2025-07-26,Present
4088,1526,2025-08-11,Leave
4089,1180,2025-08-06,Present
4090,1602,2025-08-15,Present
4091,1319,2025-08-25,Absent
4092,1733,2025-08-29,Present
4093,1944,2025-08-28,Leave
4094,1106,2025-08-26,Present
4095,1592,2025-09-11,Leave
4096,1932,2025-08-25,Present
4097,1336,2025-08-21,Leave
4098,1828,2025-08-05,Present
4099,1336,2025-07-30,Absent
4100,1835,2025-09-16,Leave
4101,1665,2025-08-17,Absent
4102,1983,2025-08-26,Present
4103,1272,2025-09-12,Absent
4104,1725,2025-08-12,Absent
4105,1121,2025-08-14,Leave
4106,1187,2025-08-23,Present
4107,1853,2025-08-26,Present
4108,1747,2025-09-09,Present
4109,1096,2025-09-20,Leave
4110,1168,2025-09-02,Present
4111,1794,2025-08-22,Absent
4112,1628,2025-09-09,Leave
4113,1169,2025-08-04,Absent
4114,1112,2025-08-13,Leave
4115,1343,2025-08-03,Absent
4116,1254,2025-09-02,Absent
4117,1239,2025-09-12,Present
4118,1364,2025-08-18,Present
4119,1858,2025-08-20,Absent
4120,1023,2025-07-25,Leave
4121,1404,2025-07-26,Present
4122,1241,2025-07-29,Leave
4123,1392,2025-08-14,Absent
4124,1974,2025-08-23,Absent
4125,1070,2025-08-06,Absent
4126,1804,2025-08-07,Present
4127,1553,2025-07-28,Present
4128,1423,2025-08-10,Present
4129,1697,2025-08-09,Leave
4130,1678,2025-07-29,Leave
4131,1871,2025-08-08,Leave
4132,1812,2025-08-20,Leave
4133,1049,2025-07-30,Absent
4134,1971,2025-08-31,Leave
4135,1217,2025-09-22,Absent
4136,1134,2025-08-07,Absent
4137,1338,2025-08-14,Absent
4138,1699,2025-08-09,Leave
4139,1283,2025-07-30,Present
4140,1663,2025-09-07,Leave
4141,1818,2025-09-06,Absent
4142,1154,2025-09-07,Absent
4143,1887,2025-08-10,Leave
4144,1309,2025-08-16,Absent
4145,1854,2025-07-26,Absent
4146,1569,2025-08-14,Absent
4147,1212,2025-08-04,Absent
4148,1898,2025-08-11,Absent
4149,1215,2025-08-04,Absent
4150,1613,2025-09-07,Leave
4151,1865,2025-09-17,Present
4152,1267,2025-08-28,Leave
4153,1623,2025-09-04,Absent
4154,1199,2025-08-22,Leave
4155,1569,2025-09-03,Absent
4156,1412,2025-09-09,Present
4157,1899,2025-09-06,Leave
4158,1290,2025-08-03,Absent
4159,1785,2025-09-06,Leave
4160,1920,2025-08-26,Absent
4161,1766,2025-08-29,Absent
4162,1681,2025-08-25,Absent
4163,1892,2025-08-30,Absent
4164,1266,2025-09-09,Present
4165,1445,2025-09-17,Present
4166,1791,2025-09-18,Absent
4167,1544,2025-09-05,Leave
4168,1961,2025-09-03,Absent
4169,1033,2025-08-11,Leave
4170,1962,2025-08-14,Absent
4171,1089,2025-08-09,Absent
4172,1191,2025-08-16,Present
4173,1983,2025-07-25,Leave
4174,1927,2025-09-04,Present
4175,1564,2025-07-30,Present
4176,1235,2025-07-30,Absent
4177,1727,2025-08-16,Present
4178,1616,2025-08-09,Leave
4179,1057,2025-08-30,Leave
4180,1517,2025-09-06,Leave
4181,1739,2025-08-02,Present
4182,1528,2025-07-28,Present
4183,1842,2025-08-28,Leave
4184,1682,2025-08-03,Leave
4185,1320,2025-08-15,Leave
4186,1418,2025-07-28,Present
4187,1864,2025-08-30,Absent
4188,1612,2025-09-04,Leave
4189,1519,2025-09-08,Present
4190,1679,2025-08-19,Leave
4191,1392,2025-08-30,Present
4192,1508,2025-07-28,Absent
4193,1563,2025-08-05,Leave
4194,1667,2025-09-02,Leave
4195,1518,2025-08-31,Absent
4196,1089,2025-08-18,Absent
4197,1264,2025-08-30,Absent
4198,1337,2025-08-14,Absent
4199,1653,2025-08-15,Leave
4200,1902,2025-09-16,Leave
4201,1280,2025-08-21,Present
4202,1270,2025-08-19,Leave
4203,1721,2025-08-28,Absent
4204,1723,2025-08-02,Leave
4205,1762,2025-08-26,Leave
4206,1858,2025-09-21,Present
4207,1369,2025-09-19,Present
4208,1796,2025-08-31,Present
4209,1961,2025-07-26,Leave
4210,1924,2025-07-27,Leave
4211,1066,2025-08-18,Leave
4212,1967,2025-07-29,Present
4213,1244,2025-08-24,Leave
4214,1863,2025-08-21,Leave
4215,1468,2025-09-14,Leave
4216,1648,2025-07-31,Leave
4217,1496,2025-08-12,Present
4218,1173,2025-08-27,Present
4219,1431,2025-09-16,Leave
4220,1772,2025-09-08,Leave
4221,1624,2025-08-18,Leave
4222,1587,2025-09-10,Present
4223,1905,2025-08-11,Present
4224,1897,2025-08-03,Absent
4225,1042,2025-08-28,Present
4226,1561,2025-08-31,Absent
4227,1580,2025-08-22,Absent
4228,1873,2025-08-12,Absent
4229,1263,2025-08-17,Leave
4230,1619,2025-07-27,Leave
4231,1856,2025-09-20,Present
4232,1571,2025-08-16,Absent
4233,1877,2025-09-10,Leave
4234,1346,2025-09-11,Present
4235,1663,2025-09-05,Leave
4236,1813,2025-08-22,Absent
4237,1489,2025-09-05,Leave
4238,1558,2025-07-30,Leave
4239,1218,2025-09-07,Leave
4240,1623,2025-08-07,Present
4241,1104,2025-08-22,Absent
4242,1028,2025-09-05,Absent
4243,1750,2025-09-23,Leave
4244,1900,2025-08-03,Leave
4245,1004,2025-08-27,Present
4246,1499,2025-08-02,Leave
4247,1057,2025-08-26,Absent
4248,1470,2025-07-31,Absent
